team_abbr,drb_pct,fta,blk_pct,threepar,tov,player_name,ts_pct,fg,threep_pct,drtg,ast_pct,usg_pct,threepa,fg_pct,ftr,orb,fga,starter,inactive,date,ast,drb,orb_pct,threep,stl,ortg,pf,ft_pct,pts,pm,trb_pct,blk,tov_pct,efg_pct,sp,trb,bpm,ft,stl_pct
ATL,15.6,6,13.9,.000,1,Josh Smith,.830,5,0,109,22.6,21.4,0,.714,.857,1,7,1,0,20091202,4,3,6.4,0,0,170,4,1.000,16,+17,11.5,4,9.4,.714,1257.0,4,15.1,6,0.0
ATL,6.8,4,0.0,.500,2,Jamal Crawford,.680,5,.400,125,6.7,18.0,5,.500,.400,0,10,0,0,20091202,2,2,0.0,2,0,129,0,1.000,16,+17,3.7,0,14.5,.600,1927.0,2,-4.7,4,0.0
ATL,14.4,6,0.0,.250,1,Jeff Teague,.611,3,.500,119,18.5,21.5,2,.375,.750,0,8,0,0,20091202,4,3,0.0,1,1,143,1,1.000,13,+13,7.9,0,8.6,.438,1364.0,3,-0.2,6,2.2
ATL,18.0,2,4.0,.000,2,Joe Smith,.761,5,0,118,13.6,22.9,0,.714,.286,2,7,0,0,20091202,2,3,14.7,0,0,134,2,1.000,12,+17,16.5,1,20.2,.714,1089.0,5,2.2,2,0.0
ATL,18.4,7,0.0,.000,0,Zaza Pachulia,.546,4,0,115,0.0,23.8,0,.571,1.000,5,7,0,0,20091202,0,3,37.5,0,1,139,4,.429,11,+20,27.0,0,0.0,.571,1067.0,8,-6.3,3,2.8
ATL,15.6,0,0.0,.429,0,Maurice Evans,.643,4,.333,116,26.9,21.0,3,.571,.000,0,7,0,0,20091202,3,2,0.0,1,1,155,0,0,9,0,8.6,0,0.0,.643,840.0,2,10.0,0,3.5
ATL,59.0,2,9.8,.000,1,Randolph Morris,.615,2,0,103,0.0,33.4,0,.500,.500,1,4,0,0,20091202,0,4,18.0,0,0,118,3,1.000,6,+2,40.5,1,17.0,.500,444.0,5,-8.7,2,0.0
ATL,16.1,0,0.0,.000,1,Jason Collins,.000,0,0,119,27.2,18.6,0,.000,.000,1,2,0,0,20091202,2,1,19.7,0,0,71,4,0,0,-2,17.7,0,33.3,.000,407.0,2,-22.3,0,0.0
TOR,0,0,0,0,0,Marcus Banks,0,0,0,0,0,0,0,0,0,0,0,0,1,20091202,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0
TOR,0,0,0,0,0,Reggie Evans,0,0,0,0,0,0,0,0,0,0,0,0,1,20091202,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0
TOR,0,0,0,0,0,Patrick O'Bryant,0,0,0,0,0,0,0,0,0,0,0,0,1,20091202,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0
ATL,0,0,0,0,0,Othello Hunter,0,0,0,0,0,0,0,0,0,0,0,0,1,20091202,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0
