team_abbr,drb_pct,fta,blk_pct,threepar,tov,player_name,ts_pct,fg,threep_pct,drtg,ast_pct,usg_pct,threepa,fg_pct,ftr,orb,fga,starter,inactive,date,ast,drb,orb_pct,threep,stl,ortg,pf,ft_pct,pts,pm,trb_pct,blk,tov_pct,efg_pct,sp,trb,bpm,ft,stl_pct
DAL,26.0,0,0.0,.800,1,Yogi Ferrell,.600,2,.500,129,10.3,12.2,4,.400,.000,2,5,0,0,20180105,2,4,11.1,2,0,121,4,0,6,-1,18.0,0,16.7,.600,1264.0,6,-5.8,0,0.0
DAL,8.3,2,0.0,.333,2,Devin Harris,.363,2,.000,132,13.5,23.0,2,.333,.333,0,6,0,0,20180105,2,1,0.0,0,0,68,1,.500,5,-3,3.8,0,22.5,.333,988.0,1,-18.0,1,0.0
DAL,53.9,0,18.9,0,1,Salah Mejri,0,0,0,101,0.0,4.2,0,0,0,0,0,0,0,20180105,0,4,0.0,0,1,0,0,0,0,+4,24.8,2,100.0,0,611.0,4,0.8,0,4.6
DAL,0,0,0,0,0,Kyle Collinsworth,0,0,0,0,0,0,0,0,0,0,0,0,0,20180105,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0
DAL,0,0,0,0,0,Josh McRoberts,0,0,0,0,0,0,0,0,0,0,0,0,0,20180105,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0
CHI,0,0,0,0,0,Ryan Arcidiacono,0,0,0,0,0,0,0,0,0,0,0,0,1,20180105,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0
CHI,0,0,0,0,0,Antonio Blakeney,0,0,0,0,0,0,0,0,0,0,0,0,1,20180105,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0
CHI,0,0,0,0,0,Cristiano Felício,0,0,0,0,0,0,0,0,0,0,0,0,1,20180105,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0
CHI,0,0,0,0,0,Zach LaVine,0,0,0,0,0,0,0,0,0,0,0,0,1,20180105,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0
CHI,0,0,0,0,0,Cameron Payne,0,0,0,0,0,0,0,0,0,0,0,0,1,20180105,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0
DAL,0,0,0,0,0,Seth Curry,0,0,0,0,0,0,0,0,0,0,0,0,1,20180105,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0
DAL,0,0,0,0,0,Dorian Finney-Smith,0,0,0,0,0,0,0,0,0,0,0,0,1,20180105,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0
DAL,0,0,0,0,0,Johnathan Motley,0,0,0,0,0,0,0,0,0,0,0,0,1,20180105,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0
DAL,0,0,0,0,0,Nerlens Noel,0,0,0,0,0,0,0,0,0,0,0,0,1,20180105,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0
