team_abbr,drb_pct,fta,blk_pct,threepar,tov,player_name,ts_pct,fg,threep_pct,drtg,ast_pct,usg_pct,threepa,fg_pct,ftr,orb,fga,starter,inactive,date,ast,drb,orb_pct,threep,stl,ortg,pf,ft_pct,pts,pm,trb_pct,blk,tov_pct,efg_pct,sp,trb,bpm,ft,stl_pct
NYK,7.1,2,2.5,.438,1,Tim Hardaway Jr.,.474,7,.143,107,15.5,22.1,7,.438,.125,0,16,1,0,20171105,4,2,0.0,1,2,104,1,.500,16,-1,3.4,1,5.6,.469,2147.0,2,0.7,1,2.9
NYK,44.5,1,0.0,.000,4,Enes Freedom,.431,4,0,112,8.1,20.5,0,.400,.100,7,10,1,0,20171105,2,11,25.6,0,0,92,4,1.000,9,+20,34.6,0,27.7,.400,1872.0,18,-9.1,1,0.0
NYK,18.2,2,0.0,.333,1,Courtney Lee,.354,2,.333,106,12.8,17.3,3,.222,.222,0,9,1,0,20171105,3,4,0.0,1,2,86,0,1.000,7,-9,8.6,0,9.2,.278,1670.0,4,-3.2,2,3.7
NYK,10.4,0,0.0,.333,0,Jarrett Jack,.667,4,.000,111,16.5,11.0,2,.667,.000,1,6,1,0,20171105,3,2,4.7,0,1,152,4,0,8,-5,7.4,0,0.0,.667,1454.0,3,0.5,0,2.1
NYK,5.3,2,0.0,.571,2,Frank Ntilikina,.635,4,.500,101,39.4,18.4,4,.571,.286,1,7,0,0,20171105,7,1,4.8,2,3,121,3,.000,10,+12,5.0,0,20.2,.714,1426.0,2,11.7,0,6.5
NYK,6.7,0,0.0,.500,1,Doug McDermott,.500,2,.000,116,6.5,11.7,2,.500,.000,0,4,0,0,20171105,1,1,0.0,0,0,88,2,0,4,0,3.2,0,20.0,.500,1132.0,1,-8.7,0,0.0
NYK,30.3,1,0.0,.000,2,Kyle O'Quinn,.621,4,0,114,8.9,22.4,0,.667,.167,3,6,0,0,20171105,1,4,20.6,0,0,106,2,.000,8,-15,25.2,0,23.7,.667,1000.0,7,-3.8,0,0.0
NYK,7.6,2,0.0,.000,0,Lance Thomas,.410,1,0,116,0.0,13.0,0,.250,.500,0,4,0,0,20171105,0,1,0.0,0,0,97,2,1.000,4,+23,3.6,0,0.0,.250,997.0,1,-10.2,2,0.0
NYK,0.0,0,0.0,.500,0,Michael Beasley,.500,1,.000,117,38.3,13.1,1,.500,.000,0,2,0,0,20171105,2,0,0.0,0,0,135,1,0,2,-10,0.0,0,0.0,.500,407.0,0,4.1,0,0.0
NYK,0,0,0,0,0,Damyean Dotson,0,0,0,0,0,0,0,0,0,0,0,0,0,20171105,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0
NYK,0,0,0,0,0,Willy Hernangómez,0,0,0,0,0,0,0,0,0,0,0,0,0,20171105,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0
NYK,0,0,0,0,0,Ramon Sessions,0,0,0,0,0,0,0,0,0,0,0,0,0,20171105,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0
IND,0,0,0,0,0,T.J. Leaf,0,0,0,0,0,0,0,0,0,0,0,0,1,20171105,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0
IND,0,0,0,0,0,Glenn Robinson III,0,0,0,0,0,0,0,0,0,0,0,0,1,20171105,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0
IND,0,0,0,0,0,Edmond Sumner,0,0,0,0,0,0,0,0,0,0,0,0,1,20171105,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0
NYK,0,0,0,0,0,Ron Baker,0,0,0,0,0,0,0,0,0,0,0,0,1,20171105,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0
NYK,0,0,0,0,0,Isaiah Hicks,0,0,0,0,0,0,0,0,0,0,0,0,1,20171105,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0
NYK,0,0,0,0,0,Luke Kornet,0,0,0,0,0,0,0,0,0,0,0,0,1,20171105,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0
NYK,0,0,0,0,0,Mindaugas Kuzminskas,0,0,0,0,0,0,0,0,0,0,0,0,1,20171105,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0
NYK,0,0,0,0,0,Joakim Noah,0,0,0,0,0,0,0,0,0,0,0,0,1,20171105,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0
